id,name,catalog_type,catalog_label,quality,territory_id,territory_name,territory_role,claim_nairacoin,lat,lon,image,wikimedia_commons,mapillary,wikipedia
w_1135552236,Ifenzi Beauty Salon,shop,Shop,B,unclaimed,Unclaimed area,unclaimed,42,6.4663188,7.4977946,,,,
w_1144816529,Kilimanjaro,food,Food,B,uwani,Uwani,unclaimed,48,6.4137905,7.4955124,https://lh3.googleusercontent.com/p/AF1QipPNbG3x96hNdYsAhLNHJ6miIMdzfBV0D7L4S1Bh=s680-w680-h510,,,
w_1167573499,Enugu's National Museum of Unity,landmark,Landmark,B,unclaimed,Unclaimed area,unclaimed,60,6.461786,7.5088215,,,,
w_1201729313,The Lord's Vineyard School,worship,Worship,B,emene,Emene,playable_faction,25,6.4663025,7.5523628,,,,
w_1253882142,Church of Christ Emene,worship,Worship,B,emene,Emene,playable_faction,25,6.4662832,7.5541476,,,,
w_1298057640,Old Park,park,Park,B,unclaimed,Unclaimed area,unclaimed,24,6.4389959,7.4826722,,,,
w_1421633153,Institute of Management and Technology (IMT),school,School,B,independence_layout,Independence Layout,playable_faction,20,6.4300108,7.5134,,,,
w_1432944363,New Kenyatta,market,Market,B,unclaimed,Unclaimed area,unclaimed,60,6.4264197,7.539666,,,,
w_1437148223,Enugu Smart School,school,School,B,unclaimed,Unclaimed area,unclaimed,24,6.4414541,7.5659032,,,,
n_4639427993,Unnamed landmark,landmark,Landmark,C,unclaimed,Unclaimed area,unclaimed,42,6.4092795,7.4777513,,,,
n_4691776024,Unnamed hotel,hotel,Hotel,C,unclaimed,Unclaimed area,unclaimed,25,6.4695932,7.5067451,,,,
n_8752872167,Unnamed atm,atm,ATM,C,ogui,Ogui,unclaimed,0,6.459198,7.5095095,,,,
n_8753041953,Unnamed worship,worship,Worship,C,new_haven,New Haven,unclaimed,21,6.4573968,7.514513,,,,
n_10745651305,Unnamed fuel,fuel,Fuel station,C,unclaimed,Unclaimed area,unclaimed,17,6.4690484,7.6039045,,,,
w_548721927,Unnamed pitch,pitch,Pitch,C,independence_layout,Independence Layout,playable_faction,24,6.4268107,7.497898,,,,
w_563538365,Unnamed pitch,pitch,Pitch,C,independence_layout,Independence Layout,playable_faction,24,6.4268241,7.4979968,,,,
w_611742293,Unnamed pitch,pitch,Pitch,C,ogui,Ogui,unclaimed,29,6.4442699,7.4964921,,,,
w_670561960,Unnamed pitch,pitch,Pitch,C,independence_layout,Independence Layout,playable_faction,24,6.4384015,7.5101713,,,,
w_760009591,Unnamed civic_unknown,civic_unknown,Unidentified building,D,emene,Emene,playable_faction,8,6.4723742,7.5684884,,,,
w_760014545,Unnamed worship,worship,Worship,C,unclaimed,Unclaimed area,unclaimed,21,6.4359974,7.487934,,,,
w_781797321,Unnamed worship,worship,Worship,C,unclaimed,Unclaimed area,unclaimed,21,6.4163205,7.4937765,,,,
w_788701669,Unnamed worship,worship,Worship,C,trans_ekulu,Trans-Ekulu,unclaimed,21,6.4808258,7.4963942,,,,
w_788701670,Unnamed worship,worship,Worship,C,trans_ekulu,Trans-Ekulu,unclaimed,21,6.4828102,7.4972282,,,,
w_788701671,Unnamed worship,worship,Worship,C,trans_ekulu,Trans-Ekulu,unclaimed,21,6.4830586,7.4971158,,,,
w_791724807,Unnamed hospital,hospital,Hospital,C,uwani,Uwani,unclaimed,17,6.4242287,7.4873751,,,,
w_863411984,Unnamed fuel,fuel,Fuel station,C,unclaimed,Unclaimed area,unclaimed,17,6.4710636,7.5954849,,,,
w_923600507,Unnamed bank,bank,Bank,C,unclaimed,Unclaimed area,unclaimed,0,6.4346529,7.4942085,,,,
w_923613854,Unnamed bank,bank,Bank,C,unclaimed,Unclaimed area,unclaimed,0,6.4343188,7.4941544,,,,
w_926783626,Unnamed worship,worship,Worship,C,unclaimed,Unclaimed area,unclaimed,21,6.4398052,7.5056255,,,,
w_1047450308,Unnamed pitch,pitch,Pitch,C,independence_layout,Independence Layout,playable_faction,24,6.4373675,7.5260517,,,,
w_1059375680,Unnamed civic_unknown,civic_unknown,Unidentified building,D,ogui,Ogui,unclaimed,10,6.4414686,7.4940825,,,,
w_1062909995,Unnamed landmark,landmark,Landmark,C,independence_layout,Independence Layout,playable_faction,35,6.4429255,7.5200248,,,,
w_1068626405,Unnamed pitch,pitch,Pitch,C,independence_layout,Independence Layout,playable_faction,24,6.4315817,7.5189724,,,,
w_1070795457,Unnamed school,school,School,C,independence_layout,Independence Layout,playable_faction,14,6.4287933,7.5021276,,,,
w_1080345955,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.442178,7.5044544,,,,
w_1080345961,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4412282,7.5033151,,,,
w_1080345962,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4412508,7.5036557,,,,
w_1080375602,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4071508,7.487824,,,,
w_1080375610,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4070114,7.4866163,,,,
w_1080375613,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4090928,7.4929187,,,,
w_1080375614,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4102086,7.4930599,,,,
w_1080375615,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.408721,7.492368,,,,
w_1080375617,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4078019,7.4923465,,,,
w_1080375618,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4087922,7.4917952,,,,
w_1080375622,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4147437,7.4883503,,,,
w_1080375623,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.407635,7.4875572,,,,
w_1080375624,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4080844,7.4868547,,,,
w_1080375625,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4076045,7.4866835,,,,
w_1080375627,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4077992,7.485962,,,,
w_1085760254,Unnamed pitch,pitch,Pitch,C,uwani,Uwani,unclaimed,29,6.4002076,7.4949435,,,,
w_1085760255,Unnamed pitch,pitch,Pitch,C,uwani,Uwani,unclaimed,29,6.4037798,7.496654,,,,
w_1125966360,Unnamed pitch,pitch,Pitch,C,independence_layout,Independence Layout,playable_faction,24,6.4257426,7.4994924,,,,
w_1125966383,Unnamed park,park,Park,C,independence_layout,Independence Layout,playable_faction,14,6.4265985,7.5043843,,,,
w_1125966384,Unnamed pitch,pitch,Pitch,C,independence_layout,Independence Layout,playable_faction,24,6.4262974,7.5039061,,,,
w_1135169947,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.415404,7.4819781,,,,
w_1135169954,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4152219,7.4823397,,,,
w_1135169955,Unnamed park,park,Park,C,unclaimed,Unclaimed area,unclaimed,17,6.4153772,7.4824727,,,,
w_1206115340,Unnamed worship,worship,Worship,C,new_haven,New Haven,unclaimed,21,6.4576495,7.5347646,,,,
w_1313721818,Unnamed pitch,pitch,Pitch,C,new_haven,New Haven,unclaimed,29,6.4575042,7.525401,,,,
w_1313721819,Unnamed pitch,pitch,Pitch,C,ogui,Ogui,unclaimed,29,6.451118,7.5063851,,,,
w_1313722097,Unnamed pitch,pitch,Pitch,C,ogui,Ogui,unclaimed,29,6.4471961,7.5030057,,,,
w_1313722098,Unnamed pitch,pitch,Pitch,C,ogui,Ogui,unclaimed,29,6.4423002,7.499236,,,,
w_1313722099,Unnamed pitch,pitch,Pitch,C,unclaimed,Unclaimed area,unclaimed,29,6.4347552,7.4977053,,,,
w_1313722890,Unnamed pitch,pitch,Pitch,C,unclaimed,Unclaimed area,unclaimed,29,6.4269988,7.4954287,,,,
w_1313722891,Unnamed pitch,pitch,Pitch,C,uwani,Uwani,unclaimed,29,6.4233009,7.4952634,,,,
w_1313722892,Unnamed pitch,pitch,Pitch,C,uwani,Uwani,unclaimed,29,6.4228271,7.4943953,,,,
w_1313722893,Unnamed pitch,pitch,Pitch,C,unclaimed,Unclaimed area,unclaimed,29,6.3918229,7.5021373,,,,
w_1433361578,Unnamed school,school,School,C,emene,Emene,playable_faction,14,6.5046219,7.5688679,,,,
w_1433494785,Unnamed landmark,landmark,Landmark,C,independence_layout,Independence Layout,playable_faction,35,6.4391807,7.5182405,,,,
